article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID40884806,40884806,"Advancing Traditional Chinese Medicine Research through Network Pharmacology: Strategies for Target Identification, Mechanism Elucidation and Innovative Therapeutic Applications.","Traditional Chinese medicine (TCM) is characterized by its multi-component, multi-target, and multi-pathway properties, which make it an ideal candidate for network pharmacology applications. This approach provides a comprehensive framework for understanding the therapeutic effects of TCM in managing complex diseases. This review highlights recent advancements in network pharmacology as applied to TCM, and focuses on key achievements such as the identification of core bioactive components, target prediction, and the elucidation of mechanisms of action. Notable studies, including network pharmacology research on artemisinin and Compound Danshen Droplet Pills, demonstrate the practical application of this methodology in drug discovery and disease management. Furthermore, this review explores the integration of network pharmacology with omics technologies, and enables a more holistic understanding of TCM's efficacy. These advancements are crucial in promoting the modernization of TCM and enhancing its integration into contemporary medicine. In conclusion, network pharmacology is advancing TCM research, providing a scientific basis for its clinical application, and paving the way for its global acceptance.",Li Xiaobing; Li Xiaodong; Wang Li; Hou Yuanfang; Liu Yongsheng; Mao Jingxin; Zhang Li; Li Xuemei,Am J Chin Med,2025,en,network_pharmacology_tcm.csv
PMID35991902,35991902,Editorial: Artificial Intelligence in Traditional Medicine.,,Wu Chaoyong; Chen Jianxin; Lai-Han Leung Elaine; Chang Hang; Wang Xu,Front Pharmacol,2022,en,network_pharmacology_tcm.csv
PMID38835657,38835657,Exploration of the mechanism of Traditional Chinese Medicine for anxiety and depression in patients with diarrheal irritable bowel syndrome based on network pharmacology and meta-analysis.,"[BACKGROUND] The efficacy of Chinese herbal medicine (CHM) in managing irritable bowel syndrome with diarrhea (IBS-D) accompanied by anxiety and depression remains uncertain. Thus, a systematic review was carried out employing meta-analysis and network pharmacology to ascertain the efficacy and underlying mechanisms of CHM therapy. [METHODS] By conducting a systematic review, including literature search, screening, and data extraction, we identified 25 randomized controlled trials to assess CHM's effectiveness in treating irritable bowel syndrome alongside anxiety and depression. Network pharmacology was utilized to scrutinize the metabolite utility of CHM in addressing this condition. Potential primary mechanisms were synthesized using information sourced from the PubMed database. [RESULTS] Twenty-five studies, including 2055 patients, were analyzed, revealing significant treatment efficacy for IBS-D in the trial group compared to controls [OR = 4.01, 95% CI (2.99, 5.36), I= 0%] Additionally, treatment for depression [SMD = -1.08, 95% CI (-1.30, -0.86),< 0.00001, I= 68%; SDS: SMD = -1.69, 95% CI (-2.48, -0.90),< 0.0001, I= 96%] and anxiety [HAMA: SMD = -1.29, 95% CI (-1.68, -0.91),< 0.00001, I= 89%; SAS: SMD = -1.75, 95% CI (-2.55, -0.95),< 0.00001, I= 96%] significantly improved in the trial group. Furthermore, the trial group exhibited a significantly lower disease relapse rate [OR = 0.30, 95% CI (0.20, 0.44),< 0.00001, I= 0%]. CHM treatment consistently improved IBS severity (IBS-SSS) and symptom scores. Network pharmacology analysis identified key chemical metabolites in traditional Chinese medicine formulations, including Beta-sitosterol, Stigmasterol, Quercetin, Naringenin, Luteolin, Kaempferol, Nobiletin, Wogonin, Formononetin, and Isorhamnetin. Utilizing the STRING database and Cytoscape v3.9.0 software, a protein-protein interaction (PPI) network revealed the top eight key targets: IL-6, TNF, PPARG, PTGS2, ESR1, NOS3, MAPK8, and AKT1, implicated in anti-inflammatory responses, antioxidant stress modulation, and neurotransmitter homeostasis maintenance. [CONCLUSION] Chinese Herbal Medicine (CHM) offers a promising and safe treatment approach for patients dealing with Diarrheal Irritable Bowel Syndrome (IBS-D) accompanied by anxiety and depression; thus, indicating its potential for practical implementation. The most active metabolites of CHM could simultaneously act on the pathological targets of IBS-D, anxiety, and depression.The diverse scope of CHM's therapeutic role includes various aspects and objectives, underscoring its potential for broad utilization.",Bai Chen; Wang Junyi; Wang Yifan; Liu Haoqi; Li Jiaxiu; Wang Siyi; Bai Zhen; Guo Rongjuan,Front Pharmacol,2024,en,network_pharmacology_tcm.csv
PMID25160070,25160070,Network pharmacology: a Rosetta Stone for traditional Chinese medicine.,"Network pharmacology, based on the theory of systems biology, is a new discipline that analyzes the biological network and screens out the nodes of particular interest, with the aim of designing poly-target drug molecule. It emphasizes maximizing drug efficacy and minimizing adverse effect via the multiple regulation of the signaling pathway. Coincidentally, almost all traditional Chinese medicine (TCM) and worldwide ethnomedicine exert therapeutic effect by targeting multiple molecules of the human body. In this overview, we offer a critique on the present perception of TCM and network pharmacology; illustrate the utility of network pharmacology in the study of single herb, medicine pair, and TCM formula; and summarize the recent progress of TCM-based drug discovery inspired by network pharmacology. Network pharmacology could be of great help in decreasing drug attrition rate and thus is essential in rational and cost-effective drug development. We also pinpoint the current TCM issues that could be tackled by the flexible combined use of network pharmacology and relevant disciplines.",Hao Da Cheng; Xiao Pei Gen,Drug Dev Res,2014,en,network_pharmacology_tcm.csv
PMID40732361,40732361,Network Pharmacology-Driven Sustainability: AI and Multi-Omics Synergy for Drug Discovery in Traditional Chinese Medicine.,"Traditional Chinese medicine (TCM), a holistic medical system rooted in dialectical theories and natural product-based therapies, has served as a cornerstone of healthcare systems for millennia. While its empirical efficacy is widely recognized, the polypharmacological mechanisms stemming from its multi-component nature remain poorly characterized. The conventional trial-and-error approaches for bioactive compound screening from herbs raise sustainability concerns, including excessive resource consumption and suboptimal temporal efficiency. The integration of artificial intelligence (AI) and multi-omics technologies with network pharmacology (NP) has emerged as a transformative methodology aligned with TCM's inherent ""multi-component, multi-target, multi-pathway"" therapeutic characteristics. This convergent review provides a computational framework to decode complex bioactive compound-target-pathway networks through two synergistic strategies, (i) NP-driven dynamics interaction network modeling and (ii) AI-enhanced multi-omics data mining, thereby accelerating drug discovery and reducing experimental costs. Our analysis of 7288 publications systematically maps NP-AI-omics integration workflows for natural product screening. The proposed framework enables sustainable drug discovery through data-driven compound prioritization, systematic repurposing of herbal formulations via mechanism-based validation, and the development of evidence-based novel TCM prescriptions. This paradigm bridges empirical TCM knowledge with mechanism-driven precision medicine, offering a theoretical basis for reconciling traditional medicine with modern pharmaceutical innovation.",Yang Lifang; Wang Hanye; Zhu Zhiyao; Yang Ye; Xiong Yin; Cui Xiuming; Liu Yuan,Pharmaceuticals (Basel),2025,en,network_pharmacology_tcm.csv
PMID36182651,36182651,Methodology of network pharmacology for research on Chinese herbal medicine against COVID-19: A review.,"Traditional Chinese medicine, as a complementary and alternative medicine, has been practiced for thousands of years in China and possesses remarkable clinical efficacy. Thus, systematic analysis and examination of the mechanistic links between Chinese herbal medicine (CHM) and the complex human body can benefit contemporary understandings by carrying out qualitative and quantitative analysis. With increasing attention, the approach of network pharmacology has begun to unveil the mystery of CHM by constructing the heterogeneous network relationship of ""herb-compound-target-pathway,"" which corresponds to the holistic mechanisms of CHM. By integrating computational techniques into network pharmacology, the efficiency and accuracy of active compound screening and target fishing have been improved at an unprecedented pace. This review dissects the core innovations to the network pharmacology approach that were developed in the years since 2015 and highlights how this tool has been applied to understanding the coronavirus disease 2019 and refining the clinical use of CHM to combat it.",Wang Yi-Xuan; Yang Zhen; Wang Wen-Xiao; Huang Yu-Xi; Zhang Qiao; Li Jia-Jia; Tang Yu-Ping; Yue Shi-Jun,J Integr Med,2022,en,network_pharmacology_tcm.csv
PMID39086391,39086391,Application of network pharmacology in traditional Chinese medicine for the treatment of digestive system diseases.,"With the general improvement in living standards in recent years, people's living habits, including their dietary habits, have changed. More people around the world do not follow a healthy diet, leading to an increase in morbidity and even mortality due to digestive system diseases, which shows an increasing trend every year. The advantage of traditional Chinese medicine (TCM) in treating digestive system diseases is evident. Consequently, the mechanisms of action of single Chinese herbs and compound Chinese medicines have become the focus of research. The research method of the network pharmacology system was highly consistent with the holistic concept of TCM, and provided a new perspective and theoretical basis for basic research on digestive system diseases. This article summarizes the common databases currently used in research on TCM. It also briefly introduces the basic methods and technologies of network pharmacology studies. It also summarizes the advancements of network pharmacology technology through a comprehensive literature search on PubMed. Based on this analysis, we further explored the role of TCM in treating digestive system diseases, including chronic gastritis, gastric cancer, ulcerative colitis, and liver cirrhosis. This study provides new ideas and references for treating digestive system diseases with TCM in the future and serves as a reference for relevant researchers.",Zheng Shihao; Liang Yijun; Xue Tianyu; Wang Wei; Li Size; Zhang Peng; Li Xiaoke; Cao Xu; Liu Qiyao; Qi Wenying; Ye Yongan; Zao Xiaobin,Front Pharmacol,2024,en,network_pharmacology_tcm.csv
PMID37261294,37261294,Network pharmacology implicates traditional Chinese medicine in regulating systemic homeostasis to benefit Alzheimer's disease.,"Traditional Chinese medicine (TCM) has the characteristics of multi-component, multi-target, and biological systems coordination, which meet the criteria of the network pharmacological application. Therefore, using network pharmacology to discover the relationship between TCM, diseases, and cellular responses is easily achievable. Aging-induced imbalanced homeostasis is a risk factor for Alzheimer's disease (AD), a neuronal disease regulated by multiple genes. Meta-analysis of TCM in metabolic regulation to improve symptoms of AD helps understand the pharmacological effects. The drug targets of TCM can be investigated using a holistic network pharmacology approach to find potential modulators involved in AD-related metabolic pathways. Based on the theoretical prediction of TCM for AD, experimental validation is needed to develop pure compounds for specific treatments.",Tsai Sheng-Tzung; Huang Hsin-Yi,Tzu Chi Med J,2023,en,network_pharmacology_tcm.csv
PMID41127514,41127514,Evaluating efficacy and mechanism of traditional Chinese medicine in diabetes treatment: a meta-analysis and network pharmacology study.,"[BACKGROUND] Diabetes is a prevalent chronic metabolic disorder, and the rising rates of this condition, along with its complications, significantly threaten public health. Traditional treatments for diabetes have certain limitations in practical applications, and it is particularly important to find new, effective treatments with fewer side effects. With a long history and rich experience, traditional Chinese medicine (TCM) effectively treats diabetes. [METHODS] Data from randomized controlled trials concerning TCM and its effects on diabetes were gathered and analyzed from various databases. A meta-analysis was conducted on the 58 selected articles, and the potential mechanisms of action of the active ingredients in TCM were examined using network pharmacology techniques. [RESULTS] Meta-analysis of 58 randomized trials (n=7,318) demonstrated significant improvements in fasting glucose (MD=-0.53 mmol/L [-0.67,-0.39], P<0.00001), HbA1c (MD=-0.40% [-0.61,-0.20], P = 0.0001), and insulin resistance (HOMA-IR: MD=-0.90 [-1.51,-0.29], P = 0.004), alongside favorable lipid modulation (LDL: MD=-0.14 mmol/L, P = 0.0002). Network pharmacology revealed six core herbs (,, etc.) targeting 32 hub genes (AKT1, IL1B, PPARG, etc.) through three key pathways: insulin signaling (PI3K-AKT), inflammatory regulation (TNF/IL-17), and oxidative stress response (HIF-1/NRF2 axis). The polypharmacological effects were mediated by multi-component interactions involving quercetin, kaempferol, and stigmasterol. [CONCLUSION] TCM has demonstrated considerable effectiveness in managing diabetes. Through meta-analysis and network pharmacology research, this translational study establishes Level 1a evidence for TCM's antidiabetic efficacy while decoding its systems-level mechanisms. The integrated methodology provides a paradigm for evaluating complex herbal interventions in metabolic disorders. [SYSTEMATIC REVIEW REGISTRATION] https://www.crd.york.ac.uk/PROSPERO, identifier CRD42024572433.",Tang Shuai; Lin Jie; Li Gangyi; Guo Huaijuan; Liu Chang; Wu Fuju,Front Endocrinol (Lausanne),2025,en,network_pharmacology_tcm.csv
PMID35754692,35754692,Bibliometric Analysis of Network Pharmacology in Traditional Chinese Medicine.,"[AIM] We evaluated the developmental process, research status, and existing challenges of network pharmacology. Moreover, we elucidated the corresponding solutions to improve and develop network pharmacology. [METHODS] Research data for the current study were retrieved from the Web of Science. The developmental process of network pharmacology was analyzed using HisCite, whereas cooccurrence analysis of countries, institutions, keywords, and references in literature was conducted using CiteSpace. [RESULTS] In literature, there was a trend of annual increase of studies on network pharmacology and China was found to be the country with the most published literature on network pharmacology. The main publishing research institutions were universities of traditional Chinese medicine (TCM). The keywords with more research frequency were TCM, mechanisms, molecular docking, and quercetin, among others. [CONCLUSION] Currently, studies on network pharmacology are mainly associated with the exploration of action mechanisms of TCM. The main active ingredient in many Chinese medicines is quercetin. This ingredient may lead to deviation of research results, inability to truly analyze active ingredients, and even mislead the research direction of TCM. Such deviation may be because the database fails to reflect the content and composition changes of Chinese medicinal components. The database does not account for interactions among components, targets, and diseases, and it ignores the different pathological states of the disease. Therefore, network pharmacology should be improved from the databases and research methods.",Miao Runpei; Meng Qinggang; Wang Chennan; Yuan Wenjing,Evid Based Complement Alternat Med,2022,en,network_pharmacology_tcm.csv
PMID41260784,41260784,Advancing network pharmacology with artificial intelligence: the next paradigm in traditional Chinese medicine.,"Network pharmacology has gained widespread application in drug discovery, particularly in traditional Chinese medicine (TCM) research, which is characterized by its ""multi-component, multi-target, and multi-pathway"" nature. Through the integration of network biology, TCM network pharmacology enables systematic evaluation of therapeutic efficacy and detailed elucidation of action mechanisms, establishing a novel research paradigm for TCM modernization. The rapid advancement of machine learning, particularly revolutionary deep learning methods, has substantially enhanced artificial intelligence (AI) technology, offering significant potential to advance TCM network pharmacology research. This paper describes the methodology of TCM network pharmacology, encompassing ingredient identification, network construction, network analysis, and experimental validation. Furthermore, it summarizes key strategies for constructing various networks and analyzing constructed networks using AI methods. Finally, it addresses challenges and future directions regarding cell-cell communication (CCC)-based network construction, analysis, and validation, providing valuable insights for TCM network pharmacology.",Shao Xin; Chen Yu; Zhang Jinlu; Zhang Xuting; Dai Yizheng; Peng Xin; Fan Xiaohui,Chin J Nat Med,2025,en,network_pharmacology_tcm.csv
PMID40982407,40982407,Mechanisms of Traditional Chinese Medicine in Advanced Gastric Cancer: Insights from Meta-Analysis and Network Pharmacology.,"[BACKGROUND] Traditional Chinese medicine (TCM) is widely used as an adjuvant therapy for advanced gastric cancer (AGC), yet its underlying mechanisms and targets remain inadequately characterized. [METHODS] This study integrated meta-analysis and network pharmacology to evaluate the therapeutic effects of TCM, identify core-effective prescriptions (CEPs), and predict potential molecular targets. [RESULTS] Seventeen studies comparing TCM combined with chemotherapy versus chemotherapy alone for AGC were identified through a search of seven databases. Meta-analysis showed that TCM significantly improved overall survival (OS) (hazard ratio: 1.65, 95% confidence interval: 1.23-2.22, p < 0.001, I2 = 0%). CEPs and their chemical constituents were identified. A component-target (C-T) network was constructed, revealing the top 10 core genes were TP53, AKT1, CASP3, MYC, IL6, ESR1, EGFR, TNF, PTEN, and HIF1A. [CONCLUSION] This meta-analysis demonstrates that TCM combined with chemotherapy improves OS in AGC patients more effectively than chemotherapy alone. Network pharmacology offered complementary mechanistic insights, laying a foundation for future experimental research.",Zhu Zhenzheng; Fu Yuhan; Liu Qingyang; Sun Leitao; Yu Jieru; Zhu Ying,Complement Med Res,2025,en,network_pharmacology_tcm.csv
PMID41322006,41322006,AI driven network pharmacology: Multi-scale mechanisms of traditional Chinese medicine from molecular to patient analysis.,"Traditional Medicine (TM), especially Traditional Chinese Medicine (TCM), is renowned for its distinctive ""multi-component-multi-target-multi-pathway"" mode of action, which exhibits a unique overall regulatory therapeutic effect. However, the intricate nature of TCM poses significant challenges in identifying active components, elucidating mechanisms of action, and standardizing clinical practices. The advancement of modern science and technology has led to the gradual modernization of TCM research. Network pharmacology (NP) has emerged as a pivotal framework for comprehending the holistic mechanisms of TCM, offering a crucial avenue for unveiling intricate biological networks by integrating chemical information, omics data, and clinical efficacy evidence. Nevertheless, conventional NP approaches exhibit notable limitations, including substantial noise, high dimensionality, challenges in capturing dynamics and time series, and inadequate cross-scale integration, thereby constraining their utility in precise mechanism analysis and clinical translation. In recent years, artificial intelligence (AI), particularly machine learning (ML), deep learning (DL), and graph neural networks (GNN), have empowered NP in an unprecedented way, enabling it to systematically and accurately analyze the cross-scale mechanisms of TCM from molecular interactions to patient efficacy. This review will systematically examine the latest developments in artificial intelligence-network pharmacology (AI-NP) methodology, with a focus on typical research cases of multi-scale mechanism analysis at the molecular, cellular, tissue, and patient levels. It will systematically summarize the challenges currently faced and explore future development directions to fully unlock the systemic therapeutic wisdom of TCM.",Cui Guoqian; Li Muzi; Guo Wenbo; Gao Meng; Zhu Qin; Liao Jie,Comput Struct Biotechnol J,2025,en,network_pharmacology_tcm.csv
PMID36882903,36882903,Prospects for the application of traditional Chinese medicine network pharmacology in food science research.,"There has always been a particular difficulty with in-depth research on the mechanisms of food nutrition and bioactivity. The main function of food is to meet the nutritional needs of the human body, rather than to exert a therapeutic effect. Its relatively modest biological activity makes it difficult to study from the perspective of general pharmacological models. With the popularity of functional foods and the concept of dietary therapy, and the development of information and multi-omics technology in food research, research into these mechanisms is moving towards a more microscopic future. Network pharmacology has accumulated nearly 20 years of research experience in traditional Chinese medicine (TCM), and there has been no shortage of work from this perspective on the medicinal functions of food. Given the similarity between the concept of 'multi-component-multi-target' properties of food and TCM, we think that network pharmacology is applicable to the study of the complex mechanisms of food. Here we review the development of network pharmacology, summarize its application to 'medicine and food homology', and propose a methodology based on food characteristics for the first time, demonstrating its feasibility for food research. © 2023 Society of Chemical Industry.",Su Yuanyuan; Bai Qiong; Tao Hongxun; Xu Bin,J Sci Food Agric,2023,en,network_pharmacology_tcm.csv
PMID32148533,32148533,Applications of Network Pharmacology in Traditional Chinese Medicine Research.,"Human diseases, especially infectious ones, have been evolving constantly. However, their treatment strategies are not developing quickly. Some diseases are caused by a variety of factors with very complex pathologies, and the use of a single drug cannot solve these problems. Traditional Chinese Medicine (TCM) medication is a unique treatment method in China. TCM formulae contain multiple herbs with multitarget, multichannel, and multilink characteristics. In recent years, with the flourishing development of network pharmacology, a new method for searching therapeutic drugs has emerged. The multitarget action in network pharmacology is consistent with the complex mechanisms of disease and drug action. Using network pharmacology to understand TCM is an emerging trend.",Zhou Zhuchen; Chen Bing; Chen Simiao; Lin Minqiu; Chen Ying; Jin Shan; Chen Weiyan; Zhang Yuyan,Evid Based Complement Alternat Med,2020,en,network_pharmacology_tcm.csv
PMID37653793,37653793,Network pharmacology and molecular docking-based investigation on traditional Chinese medicine Astragalus membranaceus in oral ulcer treatment.,"To analyze the mechanism of Astragalus membranaceus (AM) in molecular level in the oral ulcer (OU) treatment with reference to network pharmacology. Traditional Chinese Medicine Systems Pharmacology Database and Analysis Platform database was used in screening the AM active components and AM action targets; GeneCards database was used to screen OU targets; the common target were screened by Venny online tool; Cytoscape software was applied to construct the target gene regulation map of AM active components; STRING database was used to construct the protein-protein interaction network and the key targets were screened as per degree value; gene ontology enrichment and KEGG pathway enrichment of interactive genes were calculated through David database. There were 17 active ingredients and 429 target spots in Traditional Chinese Medicine Systems Pharmacology Database and Analysis Platform database. There are 606 target genes for OU in GeneCards database. There are 67 common targets, including 10 key targets: IL10, IL6, TNF, IL1B, CXCL8, CCL2, TLR4, IL4, ICAM1, and IFNG. It involves 30 gene ontology terms and 20 KEGG signal channels. The molecular docking results showed that quercetin and kaempferol had a good binding activity with IL6, IL1B, TNF, and CCL2. Network pharmacological analysis shows that AM can regulate multiple signal pathways through multiple targets to treat OU.",Zhong Wan; Tao Si-Yu; Guo Xiang; Cheng Xiao-Fang; Yuan Qing; Li Chu-Xing; Tian Hong-Yuan; Yang Song; Sunchuri Diwas; Guo Zhu-Ling,Medicine (Baltimore),2023,en,network_pharmacology_tcm.csv
PMID38707921,38707921,The characterization of traditional Chinese medicine natures and flavors using network pharmacology integrated strategy.,"[BACKGROUND AND AIM] Due to the complexity of TCM ingredients and medication compatibility, TCM cannot be used like chemical medicines. The theory of ""Four Natures and five Flavors"" provides a theoretical basis for the use of TCM. ""Four Natures and five Flavors"" are originated from pharmacological rules based on clinical practices. Whereas, How to describe and characterize ""Natures""(Warm, Hot, Cold and Cool) and ""Flavors"" (Pungent, Sour, Sweet, Bitter and Salty) scientifically remain the issue that needs to be solved. The aim of this study is to establish the TCM characterization models based on the integrated pharmacology network strategy and provide a deeper understanding of TCM theory. [EXPERIMENTAL PROCEDURE] Five ""Pungent-Neutral"", nine ""Sweet-Neutral and nine ""Bitter-Neutral"" TCMs were selected to characterize the ""Flavors"" (Pungent, Sweet and Bitter). Nine ""Pungent-Warm"" and nine ""Bitter-Cold"" TCMs were selected to characterize the ""Natures"" (Warm and Cold). The screened chemical ingredients were analyzed by classification and the screened characteristics targets were analyzed by GO and KEGG enrichment analysis. [RESULTS AND CONCLUSION] In the ""Pungent"" group, flavonoids are the most. ""Pungent"" may have immune-regulatory effects and potential anticancer activity. In the ""Sweet"" group, isoflavones are the most. ""Sweet"" are related to effectively invigorate health. Fatty acids in the ""Warm"" group are the most. Flavonoids in the ""Cold' group are far more than other components. ""Warm"" and ""Cold"" are both related to fatty acid and energy metabolism.",Wang Hong; Wei Wenfeng; Liu Jing; Zhang Shuang; Zhao Yunli; Yu Zhiguo,J Tradit Complement Med,2024,en,network_pharmacology_tcm.csv
PMID39082169,39082169,Efficacy and Mechanism of Core Traditional Chinese Medicines for Treating Malignant Lymphoma based on Efficacy Studies: A Study Supported by Network Pharmacology and Molecular Docking.,"[BACKGROUND] The burden of malignant lymphoma in China is greater than the global equivalent. The randomized controlled trials provide medical evidence that TCM can improve the response and survival in patients with lymphoma. However, the mechanisms underlying remain undefined. [OBJECTIVE] Evidence-based data mining for traditional Chinese medicine (TCM) on improving response and survival in malignant lymphoma treatment was performed in this study. In addition, the mechanisms of TCM through network pharmacology and molecular docking were explored. [METHODS] The China national knowledge infrastructure, Wanfang Data, China Science and Technology Journal Database, PubMed, and Web of Science databases were searched to select TCM formulas with response and survival benefits in the treatment of malignant lymphomas. We then analyzed and visualized the tropism of taste, frequency of drug use, dosage, clustering, association rules mining (minimum support threshold as 0.20, the minimum confidence threshold as 0.80 and lift >1), and complex networks for potential core herb compositions using Excel, IBM SPSS Statistics 26, and IBM SPSS Modeler 18. TCM systems pharmacology, GeneCards, Online Mendelian Inheritance in Man, and other databases were used to screen potential core active ingredients and malignant lymphoma-related targets. The intersection targets were used to construct a protein interaction network using Cytoscape to obtain the key targets. Gene Ontology and Kyoto Encyclopedia of Genes and Genomes pathway enrichment were used to analyze the core target, and molecular docking of key components and targets was performed using CB-Dock2. [RESULTS] Twenty-four Chinese herbal formulae were included, encompassing 107 herbs with mainly cold and warm properties and bitter and sweet flavors. They were associated with the yin meridians of the liver, spleen, and lungs. The TCMs underwent association rule analysis, identified 27 association rules, including 12 herb pairs and 13 angle medicine, and clustered into eight classes by clustering analysis. Combined with the results from mining analysis, Pinelliae (Ban-xia), Poria (Fu-ling), Atractylodis macrocephalae (Bai-zhu), Curcumae (E-zhu), and Sparganii (San-leng) were the potential core herbs According to network pharmacology and molecular docking, the main core components of the potential core drugs are hederagenin, cerevisterol, 14- acetyl-12-senecioyl-2E,8E,10E-atractylentriol, 12,13-epoxy-9-hydroxynonadeca-7,10-dienoic acid, cavidine, and baicalein. These core drugs are mainly involved in the pathways of EGFR tyrosine kinase inhibitor resistance, PD-1/L1, natural killer cell-mediated cytotoxicity, NF-κB, epithelial cell signaling in H. pylori infections, and Th17 cell differentiation. They aid in regulating the transmembrane receptor protein tyrosine kinase signaling pathway, ERBB signaling pathway, PI3K signaling pathway, and phosphorylation process. Ten key components and eight key targets, including baicalein and hederagenin, demonstrated strong binding activity. [CONCLUSION] Collectively, some core herbs exerted anti-tumor effects through immune and inflammatory pathway modulation, inhibition of immune escape, and induction of cell apoptosis. These findings support future evidence-based research on malignant lymphoma treatment using TCM.",Jin Jiayue; Ren Simeng; Han Baojin; Zhang Wenzheng; Xu Hongkun; Yang Jingqi; Liu Jie,Curr Pharm Des,2024,en,network_pharmacology_tcm.csv
PMID39638256,39638256,Integrating data mining and network pharmacology for traditional Chinese medicine for drug discovery of diabetic peripheral neuropathy.,"The purpose of this study was to examine the therapeutic potential of core traditional Chinese medicine (CTCM) in the treatment of diabetic peripheral neuropathy (DPN) through the use of a data-driven approach that combined network pharmacology and data mining. Important components of traditional Chinese medicine (TCM) and the targets that correspond with them were found through the examination of numerous databases and clinical prescriptions. The possible therapeutic pathways were investigated, with an emphasis on the AGE-RAGE pathway that was discovered via network pharmacology analysis. By evaluating histopathological alterations, inflammatory and apoptotic markers, microcirculation, and blood hypercoagulability in a rat model of DPN, the effectiveness of CTCM was confirmed.Through experimental validation in DPN rats, it was shown that CTCM improved histopathology, decreased inflammation and apoptosis, improved microcirculation, and corrected coagulation abnormalities in addition to alleviating neuropathic pain. These studies show the value of data-driven approaches in advancing traditional medicine research for drug development and offer a mechanistic basis for CTCM's therapeutic potential in DPN.",Ping Jing; Hao Hong-Zheng; Wu Zhen-Qi; Yang Yong-Ju; Yu He-Shan,SLAS Technol,2024,en,network_pharmacology_tcm.csv
PMID35760072,35760072,Progress and Prospects of Research Ideas and Methods in the Network Pharmacology of Traditional Chinese Medicine.,"In recent years, the emerging network pharmacology has been extensively applied to the field of traditional Chinese medicine and has made great contributions to the modernization of TCM. Therefore, this paper provides an overview of the progress of research ideas and methods in the network pharmacology in the last few years in the field of traditional Chinese medicine and presents insights into future research methods and ideas in the network pharmacology. Problems with the current network pharmacology are discussed and prospects of its future development are put forward.",Yuan Zhongzhu; Pan Yingying; Leng Tian; Chu Yu; Zhang Haojie; Ma Jingru; Ma Xiaoju,J Pharm Pharm Sci,2022,en,network_pharmacology_tcm.csv
PMID38888845,38888845,Application of network pharmacology in synergistic action of Chinese herbal compounds.,"Herbal medicines are frequently blended in the form of multi-drug combinations primarily based on the precept of medicinal compatibility, to achieve the purpose of treating diseases. However, due to the lack of appropriate techniques and the multi-component and multi-target nature of Chinese medicine compounding, it is tough to explain how the drugs interact with each other. As a rising discipline, cyber pharmacology has formed a new approach characterized by using holistic and systematic ""network targets"" via the cross-fertilization of computer technology, bioinformatics, and different multidisciplinary disciplines. It can broadly screen the active ingredients of traditional Chinese medicine, enhance the effective utilization of drugs, and elucidate the mechanism of drug action. We will overview the principles of Chinese medicine compounding and dispensing, the research methods of network pharmacology, and the software of network pharmacology in the lookup of compounded Chinese medicines, aiming to supply thoughts for the better application of network pharmacology in the research of Chinese medicines.",Duan Xianchun; Wang Ni; Peng Daiyin,Theory Biosci,2024,en,network_pharmacology_tcm.csv
PMID41351313,41351313,Network Pharmacology Approach to Explore the Skin-Lightening Compounds and Potential Mechanisms of Chinese Herbal Medicines.,"[INTRODUCTION] Herbal formulations have been used for skin whitening in China for centuries, yet systematic evaluations of their efficacy and underlying mechanisms remain limited. This study aims to identify potential anti-melanogenic compounds in traditional skin-whitening herbs using network pharmacology and investigate their mechanisms of action. [METHODS] The Traditional Chinese Medicine Systems Pharmacology (TCMSP) database was used to screen for anti-melanogenic compounds and their potential targets. A protein-protein interaction (PPI) network was constructed using Cytoscape 3.7.2, followed by KEGG pathway enrichment analysis. The pharmacological effects were assessed in a 3D human skin model, and in vitro experiments were conducted to explore the molecular mechanisms of the identified compounds. [RESULTS] Eight potential skin-whitening herbs were identified, including Ampelopsis japonica, Nepeta tenuifolia Benth., Scutellaria baicalensis Georgi, Asarum heterotropoides F. Schmidt, Ipomoea nil, Angelica dahurica, Angelica sinensis, and Prunus persica, along with ten active compounds: quercetin, kaempferol, wogonin, beta-sitosterol, baicalein, stigmasterol, anhydroicaritin, agroclavin, moslosooflavone, and acacetin. Among them, quercetin and acacetin demonstrated significant anti-melanogenic effects in the 3D skin model by downregulating ET-1, VEGF, and PTGS2 in keratinocytes. Molecular docking analysis further revealed strong binding affinities of quercetin and acacetin to TLR4, CHUK, and RELA in the NF-κB pathway, suggesting their role in melanogenesis inhibition via suppression of keratinocyte paracrine signaling. [CONCLUSIONS] This study highlights the potential of network pharmacology as an effective approach for screening anti-melanogenic compounds from traditional skin-whitening herbs. Quercetin and acacetin were identified as key bioactive compounds that inhibit melanogenesis by modulating keratinocyte signaling pathways.",Liang Yixuan; Chen Jing; Fu Chuhan; Dai Xixia; Jiang Ling; Lei Xinxin,J Cosmet Dermatol,2025,en,network_pharmacology_tcm.csv
