article_id,pmid,title,abstract,authors,journal,pub_year,language,source_file
PMID38344584,38344584,Insulin Pump Therapy vs Multiple Daily Insulin Injections for Glycemic Control in Children With Type 1 Diabetes: A Systematic Review and Meta-Analysis.,"Type 1 diabetes mellitus (T1DM), characterized by the autoimmune destruction of pancreatic beta cells and consequent insulin deficiency, leads to various complications. Management primarily focuses on optimal glycemic control through intensive insulin therapy, either via multiple daily injections (MDI) or continuous subcutaneous insulin infusion (CSII) using insulin pumps, which offer flexibility and improved basal insulin delivery. Despite the benefits of insulin pumps, such as reduced hypoglycemia risk and better mealtime insulin management, they pose challenges such as complexity in site changes and potential ketoacidosis due to tubing issues. This systematic review adheres to PRISMA guidelines and compares CSII with MDI in children and adolescents with T1DM, concentrating on outcomes such as glycemic control measured with HbA1c and glucose levels. The review includes studies meeting stringent criteria, encompassing a broad range of methodologies and geographies. The findings of this meta-analysis indicate the differences in glycemic control with CSII compared to MDI. However, significant heterogeneity in results and methodological variations across studies necessitate cautious interpretation. The study underscores the potential of CSII in offering better control for some patients, supporting a more personalized approach to T1DM management. It highlights the need for further research to understand the long-term effects and to refine treatment protocols, considering the variations in healthcare systems, treatment approaches, and patient demographics globally.",Calderon Martinez Ernesto; Castillo Jaqueline L; Zachariah Saji Stephin; Stein Daniel; Khan Tayyaba J; Guardado Williams Rosa F; Munguía Irma D; Arruarana Victor Sebastian; Velasquez Karen,Cureus,2024,en,insulin.csv
PMID11711327,11711327,Idiopathic Type 1 diabetes.,"The purpose of this article is to review the available pathophysiological and clinical studies of patients with idiopathic Type 1 diabetes. Idiopathic Type 1 diabetes is a common form of diabetes most commonly seen in obese African American individuals living in large urban areas. This type of diabetes usually presents with the typical signs and symptoms of Type 1 diabetes such as diabetic ketoacidosis but its subsequent clinical course often resembles Type 2 diabetes. The natural history and pathogenesis of idiopathic Type 1 diabetes is unknown because most of these studies on these patients were done shortly after diagnosis. For the most part, these patients have been treated as if they had Type 2 diabetes with diet and/or oral agents but recent studies suggest that patients have a very variable response to diet and oral agents. They seem to have better long-term glycemic control with the use of insulin therapy. Although the pathogenesis of this disease is unknown, it may be related to lipotoxicity, glucose toxicity or transcription factors involved in fuel metabolism.",Piñero-Piloña A; Raskin P,J Diabetes Complications,2001,en,insulin.csv
PMID15701217,15701217,Fine-tuning therapy with basal insulin for optimal glycemic control in type 2 diabetes: a review.,"[OBJECTIVE] To review results from clinical studies utilizing basal insulin therapy and discuss the impact of intensive glycemic control using forced-titration algorithms to fine-tune insulin dosing in patients with type 2 diabetes mellitus. [RESEARCH DESIGN AND METHODS] A Medline and PubMed search was undertaken for the years 1991-2004 using the following search terms: insulin, diabetes therapy, forced titration, glycemic control, and intensive insulin therapy. [RESULTS] The United Kingdom Prospective Diabetes Study demonstrated that the great majority of patients with type 2 diabetes will eventually require insulin and have provided level IA evidence that intensive glycemic control improves patient outcomes. Several recently published studies in patients with type 2 diabetes showed that forced titration of basal insulin shows promise in reaching glycemic goals. Forced-titration algorithms employ a structured approach in helping patients achieve glycemic targets: doses are adjusted until glycemic goals (predefined glycosylated hemoglobin concentrations and/or blood glucose levels) are met. [CONCLUSION] Studies have indicated that forced-titration regimens using insulin analogs to attain aggressive glycemic targets have the potential to improve outcomes in patients with type 2 diabetes without compromising patient safety. These forced-titration algorithms are straightforward and designed to be adaptable to individual needs, which may help overcome barriers to insulinization of patients with type 2 diabetes.",Dailey George,Curr Med Res Opin,2004,en,insulin.csv
PMID17659906,17659906,Use of insulin and weight gain: optimizing diabetes nutrition therapy.,"The prevalence of diabetes in the United States is increasing at epidemic levels, with over 20.8 million people, or approximately 7.0% of the population, affected. While diabetes is projected to increase by 165% in the next 50 years, many people with diabetes are unable to reach recommended glycemic targets. Although more intensive therapy, often incorporating insulin, is clearly required for many patients, potential side effects, such as weight gain, can deter patients from optimal therapy and undermine the efforts of registered dietitians to improve diabetes self-management. Weight gain occurs following insulin therapy for a number of reasons, including caloric retention because of improved glycemic control; excess caloric intake; decreased caloric expenditure; sedentary lifestyles; and unphysiologic action of conventional insulin formulations. However, weight gain with insulin therapy is not inevitable, and the downward spiral in diabetes management associated with weight gain can be avoided through education and careful attention to therapy regimen. Registered dietitians must be involved before and after initiation of insulin therapy to help patients avoid or minimize weight gain, maximize adherence and glycemic control, and avoid the long-term complications of diabetes.",Daly Anne,J Am Diet Assoc,2007,en,insulin.csv
PMID28709853,28709853,Evaluation of current trends and recent development in insulin therapy for management of diabetes mellitus.,"[OBJECTIVE] Diabetes mellitus is a major health problem in developing countries. There are various insulin therapies to manage diabetes mellitus. This systematic review evaluates various insulin therapies for management of diabetes mellitus worldwide. This review also focuses on recent developments being explored for better management of diabetes mellitus. [RESEARCH DESIGN AND METHOD] We reviewed a number of published articles from 2002 to 2016 to find out the appropriate management of diabetes mellitus. The paramount parameters of the selected studies include the insulin type & its dose, type of diabetes, duration and comparison of different insulin protocols. In addition, various newly developed approaches for insulin delivery with potential output have also been evaluated. [RESULTS] A great variability was observed in managing diabetes mellitus through insulin therapy and the important controlling factors found for this therapy include; dose titration, duration of insulin use, type of insulin used and combination therapy of different insulin. [CONCLUSION] A range of research articles on current trends and recent advances in insulin has been summarized, which led us to the conclusion that multiple daily insulin injections or continuous subcutaneous insulin infusion (insulin pump) is the best method to manage diabetes mellitus. In future perspectives, development of the oral and inhalant insulin would be a tremendous breakthrough in Insulin therapy.",Nawaz Muhammad Sarfraz; Shah Kifayat Ullah; Khan Tahir Mehmood; Rehman Asim Ur; Rashid Haroon Ur; Mahmood Sajid; Khan Shahzeb; Farrukh Muhammad Junaid,Diabetes Metab Syndr,2017,en,insulin.csv
PMID8299475,8299475,Insulin therapy in type II diabetes.,"Administration of exogenous insulin can ameliorate metabolic abnormalities in type II diabetes: It compensates for reduced endogenous insulin secretion, reduces excessive hepatic glucose production, and stimulates glucose uptake, enhancing both glucose oxidation and storage in the muscle tissue. In addition, insulin therapy has anti-atherogenic effects on serum lipid profile. The main concerns of insulin therapy are weight gain, hyperinsulinemia, hypoglycemia, and possibly sodium and fluid retention. Although studies in vitro and in experimental animals suggest that hyperinsulinemia may accelerate atherosclerosis, these data are not substantiated in patients with type II diabetes. Insulin therapy in type II diabetes patients can be used either temporarily when insulin requirements are increased (e.g., surgery, infection, pregnancy), or in the long-term when endogenous insulin secretion is vanishing or hyperglycemia does not respond to other therapy. Whether insulin should be used as a primary therapy in addition to diet and exercise in some patients has not been examined. The decision regarding the beginning of insulin therapy and targets should be established individually, taking into account factors such as age, other diseases, or life expectancy. Various regimens can be used, including evening insulin alone or in combination with oral agents, multiple injections, use of premixed insulins (short-plus intermediate-acting insulin in various combinations). Continuous subcutaneous insulin infusion also has been used. Comparative data between the regimens are scant, but a few studies suggest that no major differences occur between the regimens, with regard to glycemic control or hypoglycemic complications. In the future, insulin therapy in type II diabetes may become more common, particularly among patients with the autoimmune type of the disease.",Koivisto V A,Diabetes Care,1993,en,insulin.csv
PMID17330687,17330687,Why and how to use insulin therapy earlier in the management of type 2 diabetes.,"Most patients with type 2 diabetes are inadequately controlled on their current therapy. Suboptimal glycemic control can have devastating consequences, such as retinopathy, nephropathy, neuropathy, and cardiovascular disease that may ultimately lead to mortality. Most patients eventually need insulin therapy, and initiating insulin earlier in the course of type 2 diabetes may lead to optimal glycemic control and prevent or delay diabetes-related complications. Although insulin therapy is the most effective method of managing hyperglycemia, it is often delayed owing to concerns about the complexity and inconvenience of treatment regimens; fear of injections, hypoglycemia or weight gain; and the time required to learn how to effectively manage insulin therapy. The development of insulin analogs, biphasic insulin analogs, and more convenient insulin delivery systems may make insulin therapy more manageable and help more patients achieve their treatment goals.",Meneghini Luigi,South Med J,2007,en,insulin.csv
PMID11570130,11570130,Management of canine diabetes.,"The majority of diabetic dogs appear to have a form of type 1 diabetes analogous to the latent autoimmune diabetes of adults (LADA) in humans. Evidence of acute or chronic pancreatitis occurs in about 40% of diabetic dogs. Blindness caused by cataract formation eventually occurs in the majority of diabetic dogs and is not dependent on glycemic control. Insulin is the mainstay of therapy for diabetic dogs, and a conservative approach to insulin therapy is crucial. Most diabetic dogs require twice-daily dosing with lente or NPH insulin to adequately control their clinical signs. The diet fed should primarily be palatable and nutritionally balanced. Improved glycemic control may be achieved in some dogs if the diet contains increased insoluble fiber.",Fleeman L M; Rand J S,Vet Clin North Am Small Anim Pract,2001,en,insulin.csv
PMID22575407,22575407,Insulin therapy and hypoglycemia.,"Hypoglycemia is the most important and common side effect of insulin therapy. It is also the rate limiting factor in safely achieving excellent glycemic control. A three-fold increased risk of severe hypoglycemia occurs in both type 1 and type 2 diabetes with tight glucose control. This dictates a need to individualize therapy and glycemia goals to minimize this risk. Several ways to reduce hypoglycemia risk are recognized and discussed. They include frequent monitoring of blood sugars with home blood glucose tests and sometimes continuous glucose monitoring (CGM) in order to identify hypoglycemia particularly in hypoglycemia unawareness. Considerations include prompt measured hypoglycemia treatment, attempts to reduce glycemic variability, balancing basal and meal insulin therapy, a pattern therapy approach and use of a physiological mimicry with insulin analogues in a flexible manner. Methods to achieve adequate control while focusing on minimizing the risk of hypoglycemia are delineated in this article.",McCall Anthony L,Endocrinol Metab Clin North Am,2012,en,insulin.csv
PMID33719586,33719586,The promising future of insulin therapy in diabetes mellitus.,"The first therapeutic use of insulin by Frederick Banting and Charles Best in 1921 revolutionized the management of type 1 diabetes and considerably changed the lives of many patients with other types of diabetes. In the past 100 years, significant pharmacological advances took place in the field of insulin therapy, bringing closer the goal of optimal glycemic control along with decreased diabetes-related complications. Despite these developments, several challenges remain, such as increasing treatment flexibility, reducing iatrogenic hypoglycemia, and optimizing patient quality of life. Ongoing innovations in insulin therapy (e.g., new insulin analogs, alternative routes of insulin administration, and closed-loop technology) endeavor to overcome these hurdles and change the landscape of diabetes mellitus management. This report highlights recent advances made in the field of insulin therapy and discusses future perspectives.",Cheng Ran; Taleb Nadine; Stainforth-Dubois Meggie; Rabasa-Lhoret Rémi,Am J Physiol Endocrinol Metab,2021,en,insulin.csv
PMID8351084,8351084,Intensive insulin therapy in insulin dependent diabetes and combination therapy.,"Intensive insulin therapy (IIT) and combination therapy using sulfonylurea and insulin are two insulin regimens being used more frequently to improve glycemic control. For those patients with insulin-dependent diabetes, IIT or multiple daily injection therapy mimics normal pancreatic function by its timing of insulin delivery. The improvement in glycemic control carries with it the risk of a two- to threefold increase in episodes of hypoglycemia. For those with non-insulin-dependent diabetes, combination therapy attempts to provide a bridge between maximal dose oral hypoglycemic agents and aggressive insulin therapy. Although this therapy remains controversial, it has proved useful in select patient groups. This article discusses the rationale for IIT, and its implementation. Variables that affect IIT are discussed. The combination therapy section provides guidelines for patient selection and insulin protocols for evening insulin administration. The health care provider is familiarized with these alternative therapies and their successful applications.",Spollett G R,Nurse Pract,1993,en,insulin.csv
PMID9704234,9704234,Maternal glycemic criteria for insulin therapy in gestational diabetes mellitus.,"In the last decade, it has become clear that gestational diabetes is a clinical entity associated with perinatal mortality and morbidity. Thus, the attention to and management of gestational diabetes during pregnancy are mandatory. In this review, results of 58 original studies (spanning the past 20 years) addressing criteria for insulin management in gestational diabetes were assessed. The level of glycemic control and its evaluation through self-monitoring of blood glucose are the foundation for ascertaining optimal pregnancy outcome. This review addresses the criteria for insulin initiation: insulin requirements, identification of the right patient, the timing for insulin initiation, and the behavioral adjustment and compliance during insulin therapy. It is recommended that patients with fasting plasma glucose on the oral glucose tolerance test (OGTT) of < 96 mg/dl (and ideally nonobese) be assigned to diet therapy. Obese women or those with fasting plasma glucose > 95 mg/dl on the OGTT should be referred to insulin therapy in order to minimize exposure of the fetus to a hyperglycemic environment.",Langer O,Diabetes Care,1998,en,insulin.csv
PMID35538692,35538692,Glycemic control among children with type 1 diabetes mellitus and its determinants in a resource-limited setting.,"[OBJECTIVES] Glycemic control is an important parameter that can predict long-term complications of diabetes mellitus. It can be affected by many factors. Hence, identifying those factors for improving disease outcomes is essential. The purpose of this study was to assess glycemic control in children who were treated with a conventional insulin regimen and to identify its associated factors. [METHODS] A retrospective cohort study was conducted among children with type one diabetes mellitus (T1DM) who had follow-up from November 2015 to November 2020 at the pediatric endocrinology clinic of St. Paul's Hospital Millennium Medical College in Addis Ababa, Ethiopia. Glycemic control was assessed by measuring glycosylated hemoglobin (HbA) and children who had HbAwithin three to six months of the data collection were recruited. [RESULTS] A total of 106 children with TIDM who were on conventional insulin therapy were included in this study. Their median age at diagnosis was nine years, 47.2% were females, and 57.5% were from urban areas. The average HbAof the children was 9.7%. The majority (85.2%) of the children had poor glycemic control (>7.5%). Younger age, longer disease duration, and urban residence were found to be significant predictors of good glycemic control. [CONCLUSIONS] A significant majority of children with T1DM had poor glycemic control. This calls for the need to create access to intensive diabetes care by health authorities and stakeholders to prevent the long-term complications of T1DM.",Fantahun Bereket; Leulseged Tigist W,J Pediatr Endocrinol Metab,2022,en,insulin.csv
PMID41357647,41357647,"Pancreatogenic diabetes: Pathophysiology, diagnosis, and management challenges.","Pancreatogenic diabetes, also known as type 3c diabetes, arises from pancreatic dysfunction due to conditions such as chronic pancreatitis and pancreatic cancer. This form of diabetes is characterized by both endocrine and exocrine pancreatic insufficiency, leading to insulin deficiency, glycemic variability, and maldigestion. The diagnostic process remains complex, as it shares clinical features with type 2 diabetes, and there are no standardized diagnostic criteria. Current treatment approaches include insulin therapy and pancreatic enzyme replacement therapy, along with nutritional support. However, the efficacy of oral hypoglycemic agents is limited, particularly in the presence of exocrine insufficiency. Epidemiological data indicate a significant overlap between pancreatogenic diabetes and pancreatic cancer, necessitating enhanced screening in high-risk populations. In this minireview, we highlight the pathophysiological mechanisms, diagnostic challenges, and current management strategies, emphasizing the need for improved diagnostic criteria and individualized treatment regimens.",Wang Duo; Jiao Yan,World J Gastrointest Surg,2025,en,insulin.csv
PMID40747755,40747755,Construction and Implications of Nomogram for Predicting Sustained Glycemic Remission After Short-Term Intensive Insulin Therapy in Newly Diagnosed Type 2 Diabetes.,"[BACKGROUND] Early short-term intensive insulin therapy may induce sustained glycemic remission in type 2 diabetes. However, patients' responses vary greatly. Exploring key factors to improve glycemic control and predict the probability of remission precisely is meaningful for future treatment. [METHODS] Patients with newly diagnosed type 2 diabetes receiving 2-3 weeks of intensive insulin therapy were followed up for at least 1 year in three randomized clinical trials. Data of theirs were extracted with the same inclusion criteria and divided into training and validation sets. A nomogram was constructed in the training set and tested in the internal validation set. [RESULTS] Among 302 patients with transient intensive insulin therapy, 162 (53.64%) patients achieved the 1-year glycemic remission. Severe hyperglycemia at baseline did not impede future remission, as the remission rate was 60.70% in those with HbA1c greater than 13%. Three parameters were identified as predictive factors in the nomogram: fasting glucose after short-term insulin treatment, mean glucose during insulin therapy, and postprandial glucose/fasting glucose ratio at baseline. The odds ratios were 0.06 (95% CI, 0.02-0.25), 0.41 (0.18-0.93) and 6.55 (1.39-30.89), respectively. Incorporating these factors, the nomogram achieved an accuracy of 81.50%. [CONCLUSION] Short-term intensive insulin therapy assists patients with newly diagnosed type 2 diabetes and significant hyperglycemia to achieve glycemic remission. A rigorous control of glucose during insulin treatment favors future remission. We construct a nomogram to predict sustained glycemic remission, which may help determine whether subsequent medication is needed and thus reduce both overtreatment and therapeutic inertia.",Xu Lijuan; Liu Liehua; Xie Zhiwei; Huang Zhimin; Li Hai; Liu Juan; He Xiaoying; Deng Wanping; Li Yanbing,J Diabetes,2025,en,insulin.csv
PMID30520564,30520564,Basal insulin therapy: Unmet medical needs in Asia and the new insulin glargine in diabetes treatment.,"Diabetes remains a global epidemic and a tremendous health challenge, especially in the Asian population. Dramatic increases in the prevalence of diabetes across different countries or areas in Asia have been reported in recent epidemiological studies. Although clinical guidelines have strengthened appropriate antihyperglycemic medications and lifestyle modifications for optimal diabetes management, inadequate glycemic control still occurs in many patients with an increased risk of developing microvascular and macrovascular complications. Insulin administration is the main therapy for diabetes in response to the inability to secrete insulin, and is recommended in current guidelines to treat patients with type 2 diabetes after failure of oral antidiabetic drugs. Clinical studies have shown that long-acting insulin analogs improve basal glycemic control with reduced risk of hypoglycemia. In the present review, we discuss previous challenges with basal insulin therapy in Asia, the pharmacological development of insulin analogs to overcome the unmet medical needs and recent clinical studies of the new ultra-long-acting insulin analog, insulin glargine U300. Furthermore, relevant findings of current real-world evidence are also included for the comparison of the efficacy and safety of different insulin formulations. Based on the accumulating evidence showing a low incidence of hypoglycemia and technical benefits of dose titration, treatment with glargine U300 can be a promising strategy for Asian diabetes patients to achieve glycemic targets with favorable safety.",Tien Kai-Jen; Hung Yi-Jen; Chen Jung-Fu; Chen Ching-Chu; Wang Chih-Yuan; Hwu Chii-Min; Huang Yu-Yao; Hsiao Pi-Jung; Tu Shih-Te; Wang Chao-Hung; Sheu Wayne Huey-Herng,J Diabetes Investig,2019,en,insulin.csv
PMID35840501,35840501,Association Between Gut Microbiota and Insulin Therapy in Women With Gestational Diabetes Mellitus.,"[OBJECTIVES] At the time of diagnosis, the blood glucose of women with gestational diabetes mellitus (GDM) who require subsequent insulin treatment does not differ from that of women with adequate diet control. Hence, in this study, we aimed to determine the role of maternal gut microbiota as a marker of insulin necessity in GDM and to identify the effect of insulin therapy on gut microbiota composition in mothers with GDM and their newborns. [METHODS] Seventy-one pregnant women were enrolled into the study, including 38 GDM and 33 non-GDM participants. During the follow-up period, 8 of the 38 GDM subjects required insulin therapy (GDM-I group), whereas 30 of the 38 GDM cases with sufficient glycemic control by diet alone (GDM-D group). Maternal blood and feces were obtained at the time of GDM diagnosis (pretreatment; 24 to 28 weeks of gestation) and before delivery (posttreatment; ≥37 weeks of gestation). Meconium and first feces of the newborns were also collected. [RESULTS] Pretreatment, the glycemic profile did not differ between the GDM-D and GDM-I groups. However, the proportions of Clostridiales, Lactobacillus and Bacteroidetes were higher in the GDM-I group than in the non-GDM and GDM-D groups. After treatment, gut microbiota composition showed no difference between non-GDM and GDM-I groups. Interestingly, a higher Firmicutes/Bacteroidetes (F/B) ratio was displayed in GDM-D mothers at posttreatment, and this was also observed in both meconium and first feces of GDM-D newborns. [CONCLUSION] Insulin therapy changed maternal gut microbiota composition, which could be transferable to the mothers' newborns.",Huang Lingling; Sililas Palin; Thonusin Chanisa; Tongsong Theera; Luewan Suchaya; Chattipakorn Nipon; Chattipakorn Siriporn C,Can J Diabetes,2022,en,insulin.csv
PMID17722663,17722663,Overcoming barriers to glycemic control in African Americans with type-2 diabetes: benefits of insulin therapy.,"A disproportionate number of African-American men and women are affected by obesity and diabetes. The documented rate of poor glycemic control in the African-American population may contribute to the high rate of morbidity and mortality due to diabetes observed in these patients. Since the benefits of strict glycemic control have been demonstrated in multiple large trials, the aim of treatment should be to achieve the goals set forth by the American Diabetes Association. Insulin remains an essential therapeutic agent for helping patients achieve glycemic control and preventing long-term comorbidities. However, barriers to insulin therapy exist for both the physician and patient. Strategies to counter this resistance include identifying barriers to treatment, restoring the patient's sense of control, utilizing simple regimens, and reviewing the benefits of insulin and the risk of hypoglycemia. In treating African-American patients with diabetes, providers of various racial and ethnic backgrounds may maximize treatment efficacy by attempting to understand and practice culturally competent care.",Marshall Merville C,J Natl Med Assoc,2007,en,insulin.csv
PMID18261394,18261394,[Types of insulin therapy].,"Diabetes mellitus is a chronic disease associated with a series of long-term microvascular and macrovascular complications that requires continuing therapeutic control. In recent years, the pharmaceutical industry has developed new types of insulin and administration systems in order to more closely mimic human insulin secretion. In this way, insulin therapy is divided into conventional and intensive regimens according to their complexity. In type 1 diabetes mellitus (T1DM) patients, the treatment of choice is the one which achieves intensive glycemic control. In type 2 diabetes mellitus, we can start with a simplified conventional regimen which could progress into an intensive one similar to that of T1DM treatment. Both types of diabetes require an individualized treatment prescription based on the needs and characteristics of each patient.",Sáez de la Fuente J; Granja Berna V; Ferrari Piquero J M; Valero Zanuy M A; Herreros de Tejada López-Coterilla A,Rev Clin Esp,2008,en,insulin.csv
PMID36906466,36906466,"Insulin Therapy in Small Animals, Part 3: Dogs.","Insulin therapy should ideally mimic a basal-bolus pattern. Lente, NPH, NPH/regular mixes, PZI, glargine U100, and detemir are intermediate-acting formulations that are administered twice daily in dogs. To minimize hypoglycemia, intermediate-acting insulin protocols are usually geared towards alleviating (but not eliminating) clinical signs. Insulin glargine U300 and insulin degludec meet the criteria for an effective and safe basal insulin in dogs. In most dogs, good control of clinical signs is achieved when using a basal insulin alone. In a small minority, bolus insulin at the time of at least one meal per day may be added to optimize glycemic control.",Fleeman Linda; Gilor Chen,Vet Clin North Am Small Anim Pract,2023,en,insulin.csv
PMID19142156,19142156,"Initiating and intensifying insulin therapy for type 2 diabetes: why, when, and how.","With the exception of insulin, all diabetes medications have limited glucose-lowering capacity. Therefore, as type 2 diabetes progresses, insulin is often needed to achieve near-normal glycemic targets and avoid complications. Concerns about the initiation of insulin by both clinicians and patients play a major role in poor glycemic control. This article discusses current guidelines for treating type 2 diabetes, exploring when and how insulin therapy should be initiated and intensified, and how barriers to insulin use may be overcome. Advances include the development of novel long-acting, premixed, and rapid-acting insulin analogues and delivery devices. These agents have near-physiological time-action profiles that allow safer, flexible, and more convenient dosing. Many patients find using an insulin pen device easier, more convenient, and more discreet than using a vial and syringe. Nurses and medical assistants can be trained to understand the glucose-lowering capacities and limitations of each class of diabetes medications, including recognizing when insulin therapy is necessary. In addition, by showing patients how easy insulin pens are to use, clinic staff can help empower, educate, and encourage patients with type 2 diabetes to optimize their glycemic control with insulin once oral antidiabetic agents alone have become inadequate.",Cobble Michael E,Am J Ther,2009,en,insulin.csv
PMID26666143,26666143,[Type 1 diabetes].,"Most type 1 diabetes is a chronic disease characterized by the body's inability to produce insulin due to an autoimmune destruction of pancreatic beta cells. Type 1 diabetes can be classified into 3 types according to the onset pattern of hyperglycemia; i.e., acute onset, slowly progressive and fulminant type 1 diabetes, and the diagnostic criterion for each type of diabetes has been recently established. Intensive insulin therapy by multiple daily injections or continuous subcutaneous insulin infusion is best for keeping blood sugar in tight control and recommended for most people with type 1 diabetes. In addition, carbohydrate counting is a recommended dietary strategy for achieving glycemic control in patients with type 1 diabetes.",Oikawa Yoichi; Shimada Akira,Nihon Rinsho,2015,en,insulin.csv
PMID31477552,31477552,Predictors of glycemic control after decline of insulin therapy by patients with type 2 diabetes.,"[AIM] Decline of insulin therapy by patients is common but poorly investigated. We conducted this study to determine patient and treatment characteristics predictive of glycemic control after declining clinician recommendation to initiate insulin therapy. [METHODS] We retrospectively studied adults with type 2 diabetes mellitus treated at two academic medical centers between 1993 and 2014 who declined their healthcare provider recommendation to initiate insulin. [RESULTS] In a multivariable analysis of 300 study patients adjusted for demographics, comorbidities and clustering within providers, higher baseline HbA1c (OR 1.85; 95% CI 1.40 to 2.39; p < 0.001) and lifestyle changes (OR 8.39; 95% CI 3.26 to 21.55; p < 0.001) were associated with greater, while non-adherence to diabetes medications (OR 0.014; 95% CI 0.0025 to 0.085; p < 0.001) and discontinuation of a non-insulin diabetes medication (OR 0.30; 95% CI 0.11 to 0.80; p = 0.016) were associated with lower probability of HbA1c decrease after declining insulin therapy. [CONCLUSION] We identified patient characteristics and treatment strategies associated with success and failure of glycemic control after insulin therapy decline by the patient. This information can assist in selection of optimal therapeutic approaches for these individuals.",Florez Luisa; Shubina Maria; Turchin Alexander,J Diabetes Complications,2019,en,insulin.csv
PMID16188170,16188170,Drugs on the horizon for diabesity.,"The coexistence of type 2 diabetes and obesity presents a complex therapeutic challenge. Future combination tablets may include agents to address diabetes and any accompanying cardiovascular risk factors. Injectable agents that improve glycemic control and facilitate weight loss have recently become available: the soluble amylin analogue pramlintide provides an adjunct to insulin therapy in type 1 and type 2 diabetes, and the incretin mimetic exenatide can enhance prandial insulin release in type 2 diabetes. Orally active inhibitors of the incretin-degrading enzyme dipeptidyl peptidase-IV, agonists of peroxisome proliferator-activated receptor (PPAR)-a and PPAR-g (""dual PPARs""), and the CB1 cannabinoid receptor inhibitor rimonabant are advanced in clinical development. Many novel antidiabetic and antiobesity compounds are emerging in preclinical development.",Bailey Clifford J,Curr Diab Rep,2005,en,insulin.csv
PMID33153673,33153673,New and Emerging Technologies in Type 1 Diabetes.,"There has been a rapid advancement in the pace of development of new diabetes technologies and therapies for the management of type 1 diabetes over the past decade. The Diabetes Control and Complications Trial conclusively established that tight glycemic control with intensive insulin therapy decreases the rates of diabetes complications in proportion to glycemic control, and diabetes technologies have accordingly been developed to help patients reach these goals. In this review, the authors discuss new diabetes therapeutics and technologies, including new insulin analogues, insulin pumps, continuous glucose monitoring systems, and automated insulin delivery systems.""",Sherwood Jordan S; Russell Steven J; Putman Melissa S,Endocrinol Metab Clin North Am,2020,en,insulin.csv
PMID27306768,27306768,Creatine supplementation and glycemic control: a systematic review.,"The focus of this review is the effects of creatine supplementation with or without exercise on glucose metabolism. A comprehensive examination of the past 16 years of study within the field provided a distillation of key data. Both in animal and human studies, creatine supplementation together with exercise training demonstrated greater beneficial effects on glucose metabolism; creatine supplementation itself demonstrated positive results in only a few of the studies. In the animal studies, the effects of creatine supplementation on glucose metabolism were even more distinct, and caution is needed in extrapolating these data to different species, especially to humans. Regarding human studies, considering the samples characteristics, the findings cannot be extrapolated to patients who have poorer glycemic control, are older, are on a different pharmacological treatment (e.g., exogenous insulin therapy) or are physically inactive. Thus, creatine supplementation is a possible nutritional therapy adjuvant with hypoglycemic effects, particularly when used in conjunction with exercise.",Pinto Camila Lemos; Botelho Patrícia Borges; Pimentel Gustavo Duarte; Campos-Ferraz Patrícia Lopes; Mota João Felipe,Amino Acids,2016,en,insulin.csv
PMID18514089,18514089,Insulin delivery systems: reducing barriers to insulin therapy and advancing diabetes mellitus treatment.,"Insulin therapy is integral to the treatment of diabetes mellitus. Epidemiologic studies have shown its benefits both in terms of improving glycemic control and reducing the risk for long-term diabetic complications for both type 1 and type 2 diabetes. Despite these benefits, barriers to insulin therapy are well documented and include perceived inconvenience, needle anxiety, and portability of device. Historically, patients have often used a vial-and-syringe delivery system to inject a subcutaneous dose of insulin. However, modern regimens provide various choices of delivery systems for prescribers and patients, thus enabling treatment to be tailored to address most patient needs and concerns. Two key alternative delivery systems are now widely available: subcutaneous injection using a pen device, and subcutaneous insulin infusion. In the future inhalations systems for regular human insulin may also become available to patients. Developments in these insulin-delivery systems can improve patients' perceptions of, and experiences with, insulin therapy, potentially reducing barriers to insulin initiation in patients with type 2 diabetes, and also improving aspects of quality of life for those already on an insulin-based regimen.",Brunton Stephen,Am J Med,2008,en,insulin.csv
PMID28264172,28264172,The Need for Faster Insulin.,"Considerable progress in treatment of diabetes has been made in the nearly 100 years following the discovery of insulin, and advances in insulin therapy have improved convenience, quality of life, overall glycemic control (A1C), and risk of hypoglycemia. An unmet need remains for a mealtime insulin that can faithfully reproduce the metabolic profile that ensues following meal ingestion in healthy persons. A number of ""ultra-fast"" insulin programs have been initiated, and Afrezza® (insulin human; Inhalation Powder, MannKind Corporation, Danbury, CT) stands as the first such product to be approved by the US FDA. Afrezza is unique as an ""ultra-ultra"" fast insulin, faster than any other entrant except IV insulin. The benefits and limitations of the Afrezza profile are discussed in this analysis.",Muchmore Douglas B,J Diabetes Sci Technol,2017,en,insulin.csv
